,BTC/USDT,BTC/USDT,BTC/USDT,BTC/USDT,BTC/USDT,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT,DOGE/USDT,DOGE/USDT,DOGE/USDT,DOGE/USDT,DOGE/USDT,BNB/USDT,BNB/USDT,BNB/USDT,BNB/USDT,BNB/USDT,ADA/USDT,ADA/USDT,ADA/USDT,ADA/USDT,ADA/USDT,SOL/USDT,SOL/USDT,SOL/USDT,SOL/USDT,SOL/USDT,BTC/USDT,ETH/USDT,DOGE/USDT,BNB/USDT,ADA/USDT,SOL/USDT
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Log_return,Log_return,Log_return,Log_return,Log_return,Log_return
TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17 06:00:00,96242.67,96445.45,96208.0,96376.77,512.87016,2670.91,2688.72,2668.22,2686.28,16252.0605,0.26313,0.26437,0.26227,0.26322,19366483.0,675.2,677.67,671.45,674.31,17798.046,0.802,0.8146,0.8016,0.8073,7444618.8,184.19,184.94,182.63,183.54,130500.877,0.0013924869538879815,0.005738098582431382,0.0003799825253759827,-0.0013189974569019038,0.006711434587986999,-0.0034809129023540054
2025-02-17 07:00:00,96376.78,96463.2,95900.94,96068.22,811.65071,2686.28,2695.27,2675.6,2681.59,17166.0608,0.26323,0.26405,0.25883,0.25972,35998830.0,674.31,674.81,669.12,670.2,11256.541,0.8073,0.813,0.7875,0.7943,12139065.7,183.54,183.88,180.89,181.35,211887.696,-0.003206633380153736,-0.0017474347156024982,-0.013386056765891578,-0.0061137705216353574,-0.0162341227618834,-0.012003761661955655
2025-02-17 08:00:00,96068.21,96298.72,95937.05,96144.03,549.74974,2681.59,2717.5,2676.29,2714.6,29673.9057,0.25972,0.26256,0.25854,0.26186,29720517.0,670.2,671.41,666.15,671.29,13825.117,0.7943,0.8034,0.7913,0.7967,7648905.1,181.36,183.99,180.12,183.95,256333.401,0.0007888155300291844,0.012234710699998971,0.008205882159321085,0.0016250590610055666,0.003016972747234029,0.01423511582187191
2025-02-17 09:00:00,96144.03,96318.62,96076.92,96166.26,367.32057,2714.59,2741.87,2712.2,2733.12,41124.993,0.26187,0.26464,0.26151,0.26377,28663267.0,671.3,672.7,669.5,670.43,12636.195,0.7967,0.7999,0.7927,0.7963,2703655.7,183.96,185.2,183.73,184.2,186060.442,0.0002311888781302284,0.006799200893917644,0.007267501499652994,-0.001281936794225691,-0.0005021971229211572,0.0013581422704231469
2025-02-17 10:00:00,96166.26,96395.68,96050.0,96106.17,523.65421,2733.12,2774.98,2731.33,2749.95,43323.1175,0.26376,0.26562,0.26218,0.26282,27386062.0,670.44,673.78,665.91,666.49,12154.533,0.7963,0.805,0.7955,0.7976,4298029.2,184.2,185.5,182.99,183.51,135852.812,-0.0006250506321303488,0.006138915919361349,-0.0036081240837681347,-0.0058941618147215465,0.0016312193842293037,-0.003752961898623259
2025-02-17 11:00:00,96106.18,96300.0,95990.0,96063.18,841.85531,2749.92,2764.6,2741.65,2755.2,19021.9215,0.26281,0.2642,0.26202,0.26353,15290215.0,666.5,674.25,666.0,673.07,23102.514,0.7977,0.8097,0.7962,0.8005,7782319.0,183.52,184.53,183.05,184.25,87769.356,-0.0004474178709264343,0.0019073055562676834,0.0026978262776886034,0.009824200367671124,0.003629313789140867,0.004024369146862767
2025-02-17 12:00:00,96063.17,96510.66,96059.4,96457.76,726.17384,2755.2,2779.0,2753.99,2766.22,20568.248,0.26354,0.26583,0.26339,0.26517,22526908.0,673.07,675.2,671.4,674.48,14684.035,0.8005,0.8097,0.8001,0.808,5000445.3,184.25,186.9,184.21,186.0,117511.841,0.004099092311682573,0.00399173206626212,0.006203916247785703,0.002092687491480713,0.009325526084326066,0.00945314264375533
2025-02-17 13:00:00,96457.75,96482.35,96253.9,96411.95,372.70067,2766.21,2782.84,2760.0,2776.59,20441.6155,0.26517,0.26565,0.26404,0.26485,19446439.0,674.48,677.24,673.38,675.61,11849.204,0.8079,0.8162,0.8045,0.8128,5699249.8,186.01,186.05,184.75,184.95,69411.698,-0.0004750357208651498,0.0037417887674953865,-0.0012075017504307743,0.0016739628674670973,0.005923018303122071,-0.005661155434738335
2025-02-17 14:00:00,96411.96,97046.59,96400.0,96799.99,1627.34188,2776.59,2828.7,2776.59,2826.6,71100.0215,0.26485,0.2688,0.26464,0.26773,46721913.0,675.61,682.29,675.61,680.18,22435.303,0.8128,0.8272,0.8109,0.823,14956636.1,184.94,186.94,183.46,184.26,269174.693,0.004016734387374552,0.01785101986688135,0.010815382002112035,0.006741482542197292,0.012471123852852399,-0.0037377145976770056
2025-02-17 15:00:00,96800.0,96898.9,95564.0,95659.46,1708.38819,2826.59,2849.7,2746.1,2755.72,89164.7471,0.26773,0.26843,0.25949,0.26028,83460221.0,680.18,682.19,668.39,670.37,30028.157,0.823,0.8291,0.8041,0.8097,20489988.6,184.27,184.77,179.84,180.36,355790.937,-0.011852297733205433,-0.0253958244784678,-0.028221035365864254,-0.014527670260836904,-0.016292391985001126,-0.021392950127902443
2025-02-17 16:00:00,95659.45,95945.49,95303.21,95334.75,1651.9945,2755.71,2765.79,2723.76,2726.0,49153.7754,0.26028,0.26173,0.25624,0.25731,87999998.0,670.38,673.49,665.65,668.71,20542.154,0.8096,0.8145,0.7921,0.7966,13296449.2,180.37,181.41,177.91,178.32,310796.905,-0.00340021106234325,-0.010843418199104685,-0.011476390956343573,-0.0024793154260171974,-0.016311137944524823,-0.011375164475270094
2025-02-17 17:00:00,95334.75,95725.0,95288.0,95479.78,718.30989,2726.01,2749.6,2726.0,2732.6,22784.1968,0.25731,0.25972,0.25715,0.25782,27192997.0,668.71,671.64,663.92,663.97,17202.897,0.7965,0.8034,0.7923,0.7952,5887316.2,178.32,179.3,177.35,177.41,215465.68,0.001520115139317046,0.0024182036479095614,0.0019800833445188545,-0.0071135156043676505,-0.0017590154051795588,-0.005116251005056119
2025-02-17 18:00:00,95479.78,95770.86,95249.74,95340.83,628.41742,2732.6,2733.07,2696.92,2700.99,34549.2842,0.25781,0.25781,0.25419,0.25495,50262615.0,663.97,665.67,659.27,660.01,16260.706,0.7953,0.8001,0.7859,0.7879,9475877.8,177.41,178.66,175.31,175.7,287582.631,-0.0014563418968068368,-0.011635164451095074,-0.011194219513793945,-0.005981981312023025,-0.0092224770907218,-0.00968544287950584
2025-02-17 19:00:00,95340.83,95596.24,95205.0,95531.36,483.41093,2700.98,2722.0,2686.91,2717.72,17999.2362,0.25494,0.25719,0.25369,0.25678,24847236.0,660.01,663.46,657.99,662.75,9146.699,0.7878,0.8084,0.7831,0.8067,5521751.9,175.69,178.13,174.63,177.09,323517.164,0.0019964151224179986,0.0061749210269798765,0.007152239661772841,0.004142858748295302,0.02358067369128609,0.007880082727656182
2025-02-17 20:00:00,95531.36,96267.45,95488.9,95971.36,569.50858,2717.72,2745.97,2716.54,2732.49,14002.3827,0.25677,0.25879,0.25648,0.25717,20835006.0,662.75,670.36,662.16,669.05,6131.807,0.8066,0.8117,0.7979,0.8005,4919366.0,177.1,179.46,177.01,178.49,154208.351,0.004595243078140611,0.005419987911391716,0.0015176576509649895,0.009460950581862838,-0.007715319506159255,0.00787449932070868
2025-02-17 21:00:00,95971.35,96413.43,95917.51,96409.33,465.72247,2732.49,2778.15,2731.7,2776.59,16071.4519,0.25716,0.26126,0.25698,0.26119,22186659.0,669.04,670.9,667.85,670.83,4914.065,0.8004,0.8181,0.7989,0.8173,8221107.8,178.5,181.23,178.4,181.18,87636.99,0.004553167541312287,0.016010274675505053,0.01551076701628632,0.002656955917166544,0.020769692085314748,0.014958434999725231
2025-02-17 22:00:00,96409.33,96413.43,95829.63,95875.48,351.44277,2776.6,2777.3,2732.65,2737.6,13214.419,0.2612,0.26139,0.25785,0.25807,22274561.0,670.83,670.94,665.88,666.51,5604.744,0.8172,0.8181,0.8024,0.8024,4482615.8,181.18,181.3,178.58,178.79,137691.276,-0.005552714971780988,-0.014141931929240112,-0.01201724587914035,-0.006460608411018253,-0.018398987874358282,-0.013279079477413075
2025-02-17 23:00:00,95875.48,96009.11,95673.02,95780.0,313.50056,2737.6,2750.8,2734.41,2744.05,6931.264,0.25806,0.25934,0.25722,0.25819,19583677.0,666.51,669.0,666.19,667.51,4093.811,0.8024,0.8091,0.8024,0.8089,3714851.8,178.79,179.38,177.4,177.53,77483.009,-0.0009963712793291575,0.002353307116180129,0.00046488204455541986,0.0014992281784487259,0.008068063376180983,-0.007072324045022353
2025-02-18 00:00:00,95780.01,96058.62,95538.01,95637.93,519.6069,2744.05,2756.93,2716.6,2720.99,14907.2574,0.25819,0.25926,0.25609,0.25632,18667060.0,667.52,668.3,662.32,663.09,5109.531,0.8089,0.8125,0.7908,0.7917,8499132.2,177.53,178.04,175.46,176.79,140915.966,-0.0014843962223058706,-0.008439146597057466,-0.007269084115609903,-0.006643643856134122,-0.02149276784651888,-0.004177021200774718
2025-02-18 01:00:00,95637.93,96300.0,95606.46,96266.24,463.7552,2720.99,2740.41,2715.6,2736.47,11291.7294,0.25632,0.25954,0.25593,0.25935,17547796.0,663.09,666.42,662.52,665.66,6499.48,0.7918,0.8037,0.7902,0.8035,2577922.3,176.78,178.5,176.36,178.01,116462.324,0.0065481875156181155,0.005672983958003034,0.011751836917415012,0.0038683020955605427,0.014794653000179217,0.0068771409714099745
2025-02-18 02:00:00,96266.24,96322.97,96015.0,96064.47,338.79648,2736.48,2738.96,2707.5,2713.49,17229.6884,0.25936,0.25987,0.257,0.25747,18760029.0,665.66,666.49,663.3,665.65,4997.491,0.8035,0.8055,0.7949,0.7969,2670758.1,178.01,178.67,177.11,178.33,102387.357,-0.0020981576371285502,-0.008433139395702822,-0.007275292335205218,-1.5022797094892037e-05,-0.00824798477386475,0.001796037975080408
2025-02-18 03:00:00,96064.47,96290.0,96000.0,96200.0,280.18512,2713.49,2723.85,2709.19,2712.08,10437.4076,0.25747,0.25858,0.25672,0.2578,30156084.0,665.64,666.3,663.38,665.63,5627.76,0.7969,0.8133,0.7956,0.8077,5670803.9,178.34,179.09,177.56,177.98,64985.392,0.001409829101013625,-0.0005197610690646621,0.0012808820428827949,-3.0046271260000346e-05,0.013461502044548148,-0.001964582035705838
2025-02-18 04:00:00,96200.0,96300.73,95968.1,96070.81,359.46021,2712.07,2718.09,2691.59,2701.89,13419.1059,0.2578,0.25804,0.25516,0.25606,23178063.0,665.63,666.48,660.19,661.07,7853.315,0.8077,0.814,0.8018,0.8053,4336375.6,177.98,178.01,175.44,175.83,90229.685,-0.0013438339334182563,-0.0037643400435932845,-0.006772298487053922,-0.006874226210719071,-0.0029758236467513533,-0.012153565272268506
2025-02-18 05:00:00,96070.81,96110.63,95539.14,95609.49,605.16098,2701.89,2706.0,2674.03,2677.63,44542.6521,0.25607,0.25624,0.25178,0.25241,48242883.0,661.07,661.31,654.83,655.43,21227.97,0.8053,0.8056,0.7864,0.7893,7154583.3,175.83,175.86,171.55,172.25,385303.255,-0.004813440825180357,-0.009019453209001643,-0.014357042484465416,-0.008568225605420705,-0.020068402087142483,-0.020570709262679624
2025-02-18 06:00:00,95609.5,95641.79,95254.12,95382.75,1410.87424,2677.62,2679.4,2652.17,2663.24,50423.6806,0.25241,0.2526,0.24772,0.24795,108709603.0,655.43,655.82,645.61,645.66,38194.486,0.7893,0.7908,0.7758,0.7793,10749435.2,172.25,172.34,164.44,165.32,967903.746,-0.0023743384183591643,-0.005388648224285997,-0.01782763659842475,-0.01501845935017053,-0.012750395864841543,-0.041063920250236335
2025-02-18 07:00:00,95382.74,95713.19,95298.06,95456.93,800.99003,2663.24,2678.94,2657.39,2672.51,36512.9929,0.24795,0.25207,0.24701,0.25063,49238921.0,645.66,652.54,644.64,651.51,19057.234,0.7793,0.7873,0.7736,0.7771,5624209.4,165.32,168.22,163.93,165.72,527033.873,0.0007774064988574975,0.003474679033573843,0.010750635051377995,0.009019696200913647,-0.0028270386343186996,0.0024166275656694464
2025-02-18 08:00:00,95456.92,95582.11,95050.0,95238.89,971.76662,2672.51,2677.69,2653.4,2667.8,31143.8066,0.25063,0.25166,0.24812,0.24936,32474794.0,651.51,651.68,643.51,644.7,14530.648,0.7772,0.781,0.7673,0.7701,6831637.2,165.73,167.06,163.73,163.89,296756.109,-0.0022867842097205357,-0.0017639430000361905,-0.005080112527439315,-0.01050765332469488,-0.009048665669992094,-0.011104146133465222
2025-02-18 09:00:00,95238.89,95780.5,95149.04,95775.95,719.87581,2667.8,2697.27,2663.65,2697.27,20123.3635,0.24935,0.25329,0.24847,0.2532,31993742.0,644.71,654.98,642.81,654.84,15069.459,0.7701,0.7864,0.7657,0.7843,6327668.6,163.89,170.07,163.17,170.0,578901.782,0.0056232428348587625,0.010985987656696216,0.015282054810939421,0.015605838669566453,0.01827122367341632,0.036602965974525795
2025-02-18 10:00:00,95775.94,95872.17,95634.05,95742.5,370.88341,2697.26,2706.12,2691.78,2695.24,17576.0664,0.25321,0.25391,0.25147,0.25203,26993660.0,654.83,656.0,649.8,653.56,19618.233,0.7842,0.7874,0.7761,0.7766,3643142.0,170.0,170.92,167.59,167.95,242420.655,-0.0003493136075415301,-0.0007528961822575673,-0.004631562225155631,-0.0019565888235182354,-0.009866182921053944,-0.012132120991960036
2025-02-18 11:00:00,95742.5,95782.1,95566.84,95640.34,420.65539,2695.24,2696.42,2676.38,2679.26,19837.0087,0.25203,0.2521,0.25046,0.25114,17612390.0,653.56,656.5,652.98,655.47,9788.709,0.7766,0.7771,0.7687,0.7735,6073095.5,167.95,169.24,167.64,168.72,124603.933,-0.001067598429443484,-0.005946617207446163,-0.003537575484047674,0.0029181934034205833,-0.00399974728444616,0.004574220112217575
2025-02-18 12:00:00,95640.35,96281.05,95600.17,96194.0,733.80088,2679.26,2710.76,2677.27,2703.5,26620.8574,0.25113,0.25463,0.25087,0.25384,20410174.0,655.46,663.0,654.73,661.09,17675.661,0.7734,0.7908,0.7718,0.7904,6315882.4,168.71,171.5,168.4,170.7,212794.15,0.005772288082483739,0.009006592848123163,0.010693594714122491,0.00853745235444171,0.02161347642053739,0.011667093629875752
2025-02-18 13:00:00,96194.0,96482.91,96107.77,96230.0,963.65132,2703.49,2704.0,2690.0,2702.99,12665.4809,0.25384,0.25431,0.25237,0.25395,13557518.0,661.09,661.58,656.5,660.05,12440.649,0.7904,0.7942,0.7856,0.7881,6358961.2,170.7,170.78,168.47,169.68,145482.036,0.00037417370411195233,-0.00018866214550027045,0.0004332499723139515,-0.0015743981937165448,-0.0029141610740541406,-0.005993319543967855
2025-02-18 14:00:00,96230.0,96753.91,95375.12,95536.83,1540.36172,2702.99,2732.8,2672.6,2688.62,41425.5431,0.25395,0.25594,0.24951,0.25117,60339652.0,660.04,661.32,651.44,653.3,13093.237,0.7882,0.7983,0.7714,0.7756,10913483.0,169.68,170.88,165.51,166.98,260010.794,-0.00722933177692672,-0.005330516868334315,-0.01100739653674514,-0.01027914788006396,-0.015988061991107253,-0.016040265490572674
2025-02-18 15:00:00,95536.83,95730.77,95200.0,95546.48,1236.23066,2688.61,2693.8,2660.0,2673.7,33630.9951,0.25117,0.25123,0.245,0.24687,92858476.0,653.31,654.64,646.45,648.18,23100.987,0.7756,0.7779,0.7472,0.7552,14551006.8,166.98,167.42,164.34,165.95,267435.263,0.00010100306518876566,-0.005564769913718726,-0.017268118424777674,-0.007868006289756075,-0.0266543085372058,-0.006187506599870771
2025-02-18 16:00:00,95546.49,95633.15,94617.45,94639.98,2070.63374,2673.7,2684.63,2630.11,2635.41,46020.1766,0.24688,0.24873,0.24268,0.24311,103385652.0,648.18,651.8,632.67,633.41,53885.952,0.7553,0.7605,0.7376,0.7395,15597798.2,165.95,167.11,162.41,162.42,360971.981,-0.009532822313596792,-0.014424513300153674,-0.015347866474435305,-0.023050513765226058,-0.02100833268043631,-0.021500965311718776
2025-02-18 17:00:00,94639.98,94878.74,94102.15,94102.16,1522.90388,2635.5,2649.25,2605.44,2619.76,36253.4737,0.24312,0.24588,0.24214,0.24563,58234982.0,633.41,636.4,629.65,635.22,32007.28,0.7395,0.7507,0.7351,0.7501,11753380.7,162.43,164.19,160.88,163.52,387930.967,-0.005699007711154551,-0.005956057088461045,0.01031232283914112,0.0028534737916210123,0.014232248824736097,0.006749734161074961
2025-02-18 18:00:00,94102.16,94350.87,93600.0,93924.03,1837.49675,2619.76,2644.62,2608.74,2631.72,31275.6386,0.24563,0.24874,0.24476,0.24746,28843535.0,635.22,642.0,633.05,640.18,12356.519,0.7501,0.7511,0.7405,0.7429,12033063.6,163.51,165.67,162.82,163.97,217214.498,-0.0018947366139893216,0.004554914301522325,0.007422614135392756,0.00777799122700704,-0.009645084817830045,0.0027481772464373463
2025-02-18 19:00:00,93924.03,94403.88,93388.09,94104.14,1415.12054,2631.72,2646.69,2613.79,2630.37,25933.3753,0.24746,0.24857,0.24575,0.24693,22810270.0,640.18,643.99,638.31,640.94,9431.154,0.7429,0.7508,0.7385,0.748,4323713.9,163.97,166.01,163.14,165.31,185248.876,0.0019157773549217173,-0.0005131041200810046,-0.002144057133167385,0.0011864619850661842,0.006841531816716784,0.008139014803143807
2025-02-18 20:00:00,94104.15,94458.4,93730.72,94196.02,1086.1389,2630.38,2643.3,2618.0,2630.9,22129.8952,0.24693,0.24801,0.24564,0.24687,15702610.0,640.93,642.73,639.13,641.5,6882.86,0.7481,0.7537,0.7404,0.7431,4850191.0,165.31,166.75,163.93,164.58,163943.381,0.0009758887862006848,0.00020147226878419294,-0.0002430133669310264,0.0008733352602746149,-0.0065723528110537156,-0.004425724887353889
2025-02-18 21:00:00,94196.77,95351.4,94118.8,95065.46,1602.56826,2630.9,2658.7,2629.13,2652.78,22057.7287,0.24687,0.24992,0.24658,0.24864,35417090.0,641.5,645.94,640.8,643.3,7912.413,0.7431,0.7563,0.7418,0.7466,6598770.9,164.58,168.87,164.31,167.58,199462.247,0.00918777678539854,0.008282153752578833,0.007144184893551308,0.0028019943612634336,0.004698941317060032,0.018064075007573614
2025-02-18 22:00:00,95065.46,95534.25,94855.67,95304.43,1040.64682,2652.78,2667.49,2649.01,2655.85,8803.6544,0.24865,0.25054,0.24815,0.24909,14299949.0,643.31,647.1,642.04,644.08,5724.37,0.7467,0.7547,0.7425,0.7482,4341477.9,167.57,169.78,167.04,167.78,187095.466,0.0025105874203105332,0.0011566073891901556,0.0018082097627664007,0.0012117635747708796,0.002140755433562249,0.0011927482330079992
2025-02-18 23:00:00,95304.42,95685.0,95257.15,95671.74,1056.63085,2655.84,2672.4,2653.49,2671.99,10602.2952,0.24908,0.25138,0.2486,0.25137,14712446.0,644.07,648.2,643.33,648.18,4271.59,0.7481,0.759,0.7463,0.7541,5272262.9,167.78,169.61,167.3,169.32,93692.43,0.003846662679621648,0.006058759036676964,0.009111680351255813,0.006345493565223176,0.007854663294555506,0.009136818234574464
2025-02-19 00:00:00,95671.74,95849.06,95279.94,95330.15,904.11812,2672.0,2680.32,2666.99,2669.89,11461.6697,0.25137,0.25219,0.25023,0.25052,16604186.0,648.19,648.55,645.7,646.28,6179.225,0.7542,0.7583,0.7488,0.7499,5350527.9,169.32,170.86,168.45,168.68,229202.514,-0.0035768270584446518,-0.0007862400908220775,-0.0033871996360924877,-0.0029355891483187585,-0.005585120901257597,-0.0037869867743637246
2025-02-19 01:00:00,95330.15,95480.0,95055.0,95479.99,488.98003,2669.89,2671.88,2656.03,2669.88,10072.5824,0.25052,0.2509,0.2489,0.2507,24822651.0,646.27,646.38,636.99,640.25,35201.62,0.75,0.7506,0.74,0.7437,5962631.8,168.69,168.74,167.03,168.44,142771.303,0.0015705667508090478,-3.7454796740998687e-06,0.0007182475070355029,-0.00937412132899507,-0.008302136598089193,-0.0014238255846321596
2025-02-19 02:00:00,95480.0,95961.54,95458.03,95831.76,399.44242,2669.89,2700.0,2669.49,2691.3,13221.5869,0.25071,0.2535,0.25071,0.25299,17708797.0,640.25,648.36,640.25,647.69,10471.039,0.7437,0.7582,0.7435,0.7556,6156917.8,168.44,169.98,168.35,169.32,90589.972,0.0036774573065758696,0.007990820669280885,0.009092957090412334,0.011553461743485748,0.015874407918100103,0.005210812358995812
2025-02-19 03:00:00,95831.76,95837.82,95565.57,95710.26,366.0876,2691.31,2696.89,2676.28,2694.02,13500.8713,0.253,0.25327,0.25133,0.25286,13304322.0,647.69,650.3,645.35,649.9,10772.419,0.7556,0.7558,0.7484,0.7526,4472457.5,169.33,169.39,166.66,167.48,92278.261,-0.001268651299552408,0.001010153614378701,-0.0005139863709083514,0.0034063180771828766,-0.003978257468017573,-0.010926474501780385
2025-02-19 04:00:00,95710.25,95768.95,95213.85,95213.85,432.62013,2694.02,2695.0,2666.18,2666.19,10755.9091,0.25285,0.25306,0.24945,0.24948,18370320.0,649.89,650.98,646.4,646.41,10684.831,0.7525,0.7535,0.736,0.736,3404952.4,167.48,167.74,163.93,163.94,137284.018,-0.005200088334728221,-0.010384014831548232,-0.013457224225829635,-0.005384527516051692,-0.022303759430460725,-0.021363433926057992
2025-02-19 05:00:00,95213.84,95340.05,95029.99,95289.33,2130.11933,2666.18,2696.2,2664.54,2687.21,16364.9513,0.24947,0.25149,0.24924,0.25119,14261629.0,646.4,653.98,645.9,652.7,13880.378,0.7359,0.7441,0.7328,0.7421,3316577.4,163.94,167.2,163.75,167.1,101190.406,0.0007924277584211969,0.007852993620619293,0.006830873226528355,0.009683628256920266,0.008253886247211602,0.01909192837646343
2025-02-19 06:00:00,95289.34,95652.0,95249.65,95616.31,436.36604,2687.21,2705.36,2685.83,2698.78,12354.8958,0.2512,0.25303,0.2509,0.25232,15495444.0,652.71,656.77,651.79,654.46,13328.409,0.7421,0.7527,0.7418,0.7512,4775538.4,167.11,168.34,166.5,168.01,215685.122,0.003425570032884567,0.004296338387961395,0.00448849833027795,0.002692862485930506,0.012187922917965182,0.0054310658399629235
2025-02-19 07:00:00,95616.31,95846.15,95588.0,95687.71,442.08407,2698.78,2717.34,2697.95,2708.38,16715.3006,0.25231,0.25468,0.25203,0.25392,25928396.0,654.46,656.99,654.0,654.95,13268.265,0.7512,0.77,0.75,0.7631,9686688.5,168.01,169.84,167.85,168.95,129931.556,0.0007464558592686014,0.0035508511258526302,0.006321133563370733,0.0007484287165557285,0.015717156401534354,0.005579311718987863
2025-02-19 08:00:00,95687.71,95866.0,95616.6,95629.99,345.76152,2708.39,2725.5,2706.8,2707.88,16810.2378,0.25391,0.25462,0.25212,0.25212,17341774.0,654.96,659.78,651.5,652.0,33532.652,0.763,0.7705,0.756,0.7568,6653107.0,168.96,170.31,168.6,168.74,118353.751,-0.000603394267767676,-0.00018462924653555319,-0.0071140921331894836,-0.004514334917004986,-0.008290066557918986,-0.0012437444228181249
2025-02-19 09:00:00,95629.99,96024.25,95629.7,95937.4,642.82945,2707.88,2729.62,2703.99,2724.22,18593.6081,0.25213,0.2539,0.25194,0.25348,16201909.0,652.01,654.63,648.72,653.86,19342.818,0.7569,0.7659,0.7558,0.7636,4458912.3,168.75,171.53,168.42,170.75,120943.948,0.0032094216439460333,0.00601610768709066,0.005379759810406709,0.002848699336588098,0.008945074113923963,0.011841429713418644
2025-02-19 10:00:00,95937.4,96468.99,95937.39,96330.32,966.08574,2724.22,2736.7,2720.49,2726.19,12444.8119,0.25349,0.25485,0.25284,0.25399,22817203.0,653.86,658.21,653.6,657.09,29432.895,0.7637,0.7707,0.763,0.7657,5650640.9,170.76,172.49,170.43,172.03,231805.499,0.004087223242571688,0.0007228814293921082,0.002009971709458462,0.004927734140972654,0.002746356267485445,0.007468381758048523
2025-02-19 11:00:00,96330.31,96423.08,96205.4,96422.6,457.23042,2726.18,2736.61,2724.04,2726.93,13936.7761,0.25398,0.25544,0.25372,0.25516,14725203.0,657.09,660.35,656.26,659.32,14850.035,0.7657,0.7761,0.7641,0.7746,5784598.1,172.03,174.3,172.0,173.92,180806.679,0.0009574952955334436,0.00027140426197918893,0.004595903208979997,0.0033880054589414833,0.011556318961573837,0.010926543163951296
2025-02-19 12:00:00,96422.6,96495.0,96138.4,96166.44,530.93187,2726.93,2727.64,2703.92,2704.06,12445.9164,0.25515,0.2555,0.25306,0.25318,37803671.0,659.32,659.48,653.29,653.3,10115.223,0.7747,0.775,0.7608,0.7612,5313637.1,173.92,174.13,171.62,171.63,141245.224,-0.0026601737155986225,-0.008422087016750922,-0.007790101165072262,-0.009172559016450725,-0.01745063165865732,-0.01325442642435216
2025-02-19 13:00:00,96166.45,96481.6,96166.44,96277.54,657.8754,2704.06,2720.0,2704.06,2717.98,7230.1292,0.25319,0.25499,0.25319,0.25435,30853745.0,653.31,664.44,653.0,658.48,17299.747,0.7612,0.7689,0.7612,0.7672,2753520.6,171.63,172.76,170.82,171.59,158760.482,0.0011546218524762612,0.005134610066499799,0.004610573060091756,0.007897706817684013,0.00785138814723399,-0.00023308665101731685
2025-02-19 14:00:00,96277.54,96700.0,95692.0,95766.33,1149.7346,2717.99,2731.16,2687.68,2690.9,24291.2692,0.25436,0.25517,0.25056,0.25083,26385165.0,658.48,659.64,649.41,649.85,15061.143,0.7671,0.7705,0.7516,0.7524,7923128.4,171.59,171.91,168.3,168.6,179124.002,-0.005323900288759927,-0.010013247202590883,-0.013935852438697865,-0.01319258163679107,-0.019479426142353175,-0.017578864729774605
2025-02-19 15:00:00,95766.33,96405.45,95536.36,95943.74,1211.59966,2690.9,2712.6,2677.51,2696.99,27784.9989,0.25083,0.25367,0.24998,0.25237,33364939.0,649.85,655.1,648.95,652.59,14515.973,0.7525,0.7656,0.7503,0.7592,6698864.6,168.61,171.37,168.14,169.74,189986.845,0.0018508161897125965,0.0022606261796521737,0.006120845818655315,0.00420749369212332,0.008997149868842822,0.006738808973775748
2025-02-19 16:00:00,95943.74,96375.39,95930.54,96300.0,731.71551,2696.99,2719.86,2696.99,2711.55,10936.0457,0.25236,0.25501,0.25219,0.25404,46305165.0,652.59,656.96,649.13,656.01,12903.628,0.7591,0.7706,0.759,0.7678,3874887.5,169.74,171.66,169.28,171.53,113958.403,0.003706340792448202,0.005384090779624817,0.006595470286042374,0.005226972010620252,0.01126403527097936,0.010490323880202794
2025-02-19 17:00:00,96300.0,96480.0,96122.0,96389.57,505.12119,2711.56,2719.66,2700.49,2710.95,12964.5181,0.25404,0.25487,0.25233,0.25333,14706802.0,656.0,657.53,653.64,655.6,6665.068,0.7679,0.7707,0.7627,0.7665,2950902.5,171.53,173.44,170.54,170.82,151596.217,0.0009296819381697982,-0.00022130013921590553,-0.0027987483038097354,-0.0006251858606662812,-0.0016945842548286647,-0.004147807903732567
2025-02-19 18:00:00,96389.57,96414.72,95640.03,95670.54,605.05322,2710.95,2712.5,2696.71,2699.78,12650.8035,0.25333,0.25337,0.25127,0.25134,17566390.0,655.6,656.76,648.25,649.73,8412.479,0.7665,0.7674,0.7559,0.7563,4673861.3,170.83,171.47,169.35,169.69,117047.472,-0.007487586665469239,-0.004128838758614439,-0.007886382443965835,-0.008993954891463972,-0.01339657544988496,-0.006637127533266462
2025-02-19 19:00:00,95670.53,96242.8,95407.41,96206.54,921.93012,2699.78,2724.29,2694.78,2712.03,11096.7322,0.25134,0.25299,0.25023,0.2519,18816246.0,649.74,653.4,648.13,651.11,8777.513,0.7563,0.766,0.752,0.7605,4857602.7,169.69,170.64,168.15,168.7,135271.408,0.005586924652099363,0.004527143754863255,0.0022255791715659833,0.002121706770530652,0.005537988837363681,-0.005851253432812175
